Catégorie,Substance Active,Concentration,Formulation,Produit Commercial,Numéro Homologation,Société,Fabricant,Année,eu_overall_status,eu_match_count,eu_checked_substances,eu_matched_names,eu_status_details,eu_errors
INECTICIDE,Flupyradifurone,200g/l,SL,SIVANTO PRIME 200 SL,I. 016-17,ATLAS AGRICOLE,Bayer A.G,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Flupyradifurone,Flupyradifurone,Flupyradifurone:EU_APPROVED,
INECTICIDE,Gamma-cyhalothrine,60 g/l,CS,Vantex,16-018I.,AGROSYSTEMES,FMC,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Gamma-cyhalothrine,Gamma-cyhalothrin,Gamma-cyhalothrine:EU_NOT_APPROVED,
INECTICIDE,Helicoverpa armigera nucleopolyhedrovirus,7.5 1012 cfu/l,SC,BOLLDEX SC,I.010-17,ALOHA Agriculture,ANDERMATT BIOCONTROL,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Helicoverpa armigera nucleopolyhedrovirus,Helicoverpa armigera nucleopolyhedrovirus (HearNPV),Helicoverpa armigera nucleopolyhedrovirus:EU_APPROVED,
INECTICIDE,Hexythiazox,10%,WP,Cesar Diablo,I.A.075-11 I.A.175-11,EL MOUSSEM AGRICOLE EL KHADHRA,"NIPPON SODA CO., LTD INDUSTRIAS AFRAZA",2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Hexythiazox,Hexythiazox,Hexythiazox:EU_APPROVED,
INECTICIDE,Hexythiazox,10%,WP,Jalisco,IA.010-16,AGRIPROTEC,PROPLANT,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Hexythiazox,Hexythiazox,Hexythiazox:EU_APPROVED,
INECTICIDE,Hexythiazox,10%,WP,Exitox,11-177I.A.,Ets MEZGHANI,INDUSTRIAL QUIMICA KEY,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Hexythiazox,Hexythiazox,Hexythiazox:EU_APPROVED,
INECTICIDE,Huile minérale,8 5 0 g / L,E C,C i t r o l e Plant oil Spray OIL 7 E SunOIL AgroHuile,I.076-11 I.149-11 I.150-11 I.008-13 I.009-13,EL MOUSSEM AGRICOLE STE EL KHADRA INNOVA AGRIMATCO AGROSYSTEMES,TOTAL FLUIDES INDUSTRIAS AFRASA PETRONAS LUBRICANTS BELGIUM NV PETRONAS LUBRICANTS BELGIUM NV PETRONAS LUBRICANTS BELGIUM NV,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Huile minérale,,Huile minérale:NOT_IN_EU_LIST,
INECTICIDE,Huile minérale,8 5 0 g / L,E C,PetrOil,I005-17,SOCOOPEC,PETRONAS LUBRICANTS,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Huile minérale,,Huile minérale:NOT_IN_EU_LIST,
INECTICIDE,Huile minérale,8 5 0 g / L,E C,O v i p h y t,I.127-11,ATLAS INDUSTRIE,COMPTOIR COMMERCIAL DES LUBRIFIANTS,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Huile minérale,,Huile minérale:NOT_IN_EU_LIST,
INECTICIDE,HUILE MINERALE,830 g/l,EC,Insecticida KEY,I.001-14,ETS MEZGHANI,Industrial Quimica Key,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,HUILE MINERALE,,HUILE MINERALE:NOT_IN_EU_LIST,
INECTICIDE,Huile essentielle de thym (thymol),81.87 g/l,EW,NOPATH EW,F.006-19,NUTRIPLANT,KOPPERT BIOLOGICAL SYSTEM,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Huile essentielle de thym (thymol),,Huile essentielle de thym (thymol):NOT_IN_EU_LIST,
INECTICIDE,Imidaclopride,2 0 0 g / L,S L,C o n f i d o r Spector SL Duloc Bazooka Nuprid Protador Erazer Akopride,I . 0 8 3 - 1 1 I.077-11 I.078-11 I.079-11 I.081-11 I.164-11 I.015-15 I.140-11,P R O M O C H I M I E ATLAS AGRICOLE AGRIPROTEC AGROSYSTEMES BIOPROTECTION PROTAGRI AMINCO Jadwa Agrotec,BAYER CROPSCIENCE BAYER CROPSCIENCE PROPLAN GLOBACHEM NUFARM SA United Phosphous Ltd GLOBACHEM AAKO BV,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Imidaclopride,Imidacloprid,Imidaclopride:EU_NOT_APPROVED,
INECTICIDE,Imidaclopride,200 g/L,S L,P R I S M A S L,I . 0 8 2 - 1 1,E T S M E Z G H A N I,I N D U S T R I A L Q U I M I CA KEY,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Imidaclopride,Imidacloprid,Imidaclopride:EU_NOT_APPROVED,
INECTICIDE,Imidaclopride,7 0 %,W G,S p e c t o r 70 WG,I.080-11,ATLAS AGRICOLE,BAYER CROPSCIENCE,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Imidaclopride,Imidacloprid,Imidaclopride:EU_NOT_APPROVED,
INECTICIDE,Imidaclopride,70%,WG,IMIGO 70 WG,I.011-19,AGRIMATCO,United Phosphorus Limited,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Imidaclopride,Imidacloprid,Imidaclopride:EU_NOT_APPROVED,
INECTICIDE,Imidaclopride,200 g/L,OD,Confidor 200 OD,I.085-11,PROMOCHIMIE,BAYER CROPSCIENCE,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Imidaclopride,Imidacloprid,Imidaclopride:EU_NOT_APPROVED,
INECTICIDE,Imidachlopride,35%,SC,Midash 350 SC,I.005-16,COTUGRAIN IMPEX,SHARDA,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Imidachlopride,,Imidachlopride:NOT_IN_EU_LIST,
INECTICIDE,Imidachlopride,700g/kg,WG,Finito WG,I.006-16,EL KHADRA,SHARDA,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Imidachlopride,,Imidachlopride:NOT_IN_EU_LIST,
INECTICIDE,Imidaclopride + lambda- cyhalothrine,150 g/l + 50 g/l,SC,Borey SC,I.005-15,EL KHADRA,Avgust Crop Protection,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Imidaclopride + lambda- cyhalothrine,Imidacloprid,Imidaclopride + lambda- cyhalothrine:EU_NOT_APPROVED,
INECTICIDE,Imidaclopride + lambda- cyhalothrine,160 g/l + 120 g/l,SC,Kilter,16-010I.,BIOPROTECTION,NUFARM,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Imidaclopride + lambda- cyhalothrine,Imidacloprid,Imidaclopride + lambda- cyhalothrine:EU_NOT_APPROVED,
INECTICIDE,Imidachlopride + Lambda cyalothrine,300g/l + 75g/l,SC,JUDOKA GOLD,I. 015-17,SANABEL AGRO,ROTAM AGOCHEMICALS,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Imidachlopride + Lambda cyalothrine,,Imidachlopride + Lambda cyalothrine:NOT_IN_EU_LIST,
INECTICIDE,Imidacloprid Tebuconazole,210 g/l +12 g/l,FS,GIZMO SUPER FS,I.F.018-18,AGRIPROTEC,NUFARM,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Imidacloprid Tebuconazole,Tebuconazole,Imidacloprid Tebuconazole:EU_APPROVED,
INECTICIDE,Indoxacarbe,150 g/L,EC,Avaunt,I.089-11,SEPCM,DU PONT,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Indoxacarbe,Indoxacarb,Indoxacarbe:EU_NOT_APPROVED,
INECTICIDE,Indoxacarbe,150 g/L,SC EC SC,Amiral Avaunt Vaulent,I.087-11 I.089-11 I.086-11,EL MOUSSEM AGRICOLE SEPCM TASMID,PARIJAT INDUSTR. DU PONT ASTRACHEM,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Indoxacarbe,Indoxacarb,Indoxacarbe:EU_NOT_APPROVED,
INECTICIDE,Indoxacarbe,150 g/L,SC,TALENT 150 SC,I.016-18,Ets MEZGHANI,ASTRACHEM,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Indoxacarbe,Indoxacarb,Indoxacarbe:EU_NOT_APPROVED,
INECTICIDE,Lambda-cyhalothrine,100g/l,CS,POINTER100 CS,I.002-17,INNOVA,SIPCAM INAGRA,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Lambda-cyhalothrine,lambda-Cyhalothrin,Lambda-cyhalothrine:EU_APPROVED,
INECTICIDE,Lambda-cyhalothrine,100g/l,CS,LAMBDATROL,I.007-18,AGRIPROTEC,SIPCAM INAGRA,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Lambda-cyhalothrine,lambda-Cyhalothrin,Lambda-cyhalothrine:EU_APPROVED,
INECTICIDE,Lambda-cyhalothrine,25 g/l,EC,Pulsar,I.168-11,PROTAGRI,United Phosphous Ltd,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Lambda-cyhalothrine,lambda-Cyhalothrin,Lambda-cyhalothrine:EU_APPROVED,
INECTICIDE,Lambda-cyhalothrin,25 g/l,EC,KEYLAM EC,I.003-18,Ets Mezghanni,ZHEJIANG WELL-DONE CHEMICAL CO.LTD/CHINA D/Industrial quimica Key,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Lambda-cyhalothrin,lambda-Cyhalothrin,Lambda-cyhalothrin:EU_APPROVED,
INECTICIDE,Lambda cyhalothrin,"2,5 %",WDG,JUDO,I. 013-17,STIMA,Sharda,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Lambda cyhalothrin,Cyhalothrin,Lambda cyhalothrin:EU_NOT_APPROVED,
INECTICIDE,Lambada cyhalothrine,5%,EG,KAISO 5%,I. 014.-17,EL MOUSSEM AGRICOLE,NUFARM,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Lambada cyhalothrine,Cyhalothrin,Lambada cyhalothrine:EU_NOT_APPROVED,
INECTICIDE,Lambda-cyhalothrine,5 0 g / L,E C,Karaté 5 EC,I.090-11,AGRIPROTEC,SYNGENTA,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Lambda-cyhalothrine,lambda-Cyhalothrin,Lambda-cyhalothrine:EU_APPROVED,
INECTICIDE,Lambda-cyhalothrine,5 0 g / L,E C,Ravane Expert Markate,I.091-11 I.007-15 I.016-15,AGROSYSTEMES SANABEL AGRO AMINCO,GLOBACHEM SHARDA WORLDWIDE GLOBACHEM,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Lambda-cyhalothrine,lambda-Cyhalothrin,Lambda-cyhalothrine:EU_APPROVED,
INECTICIDE,Lambda-cyhalothrine,5 0 g / L,E C,Jackpot,16-013I.,SANABEL AGRO,ROTAM AGROCHEMICALS,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Lambda-cyhalothrine,lambda-Cyhalothrin,Lambda-cyhalothrine:EU_APPROVED,
INECTICIDE,Lambda-cyhalothrine,1 0 0 g / L,C S,K a r a t é 1 0 C S Zeon Kung Fu,I.092-11 I.005-18,AGRIPROTEC SOLAGRI,SYNGENTA SYNGENTA,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Lambda-cyhalothrine,lambda-Cyhalothrin,Lambda-cyhalothrine:EU_APPROVED,
INECTICIDE,Lufénuron,30 g/L,RB,Adress,I.093-11,BIOPROTECTION,SYNGENTA,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Lufénuron,Lufenuron,Lufénuron:EU_NOT_APPROVED,
INECTICIDE,Lufénuron,50 g/L,EC,Match 50 EC,I.094-11,AGRIPROTEC,SYNGENTA,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Lufénuron,Lufenuron,Lufénuron:EU_NOT_APPROVED,
INECTICIDE,Lufénuron,50 g/L,EC,CIGNA 50 EC,I.011-18,COTUGRAIN IMPEX,SYNGENTA,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Lufénuron,Lufenuron,Lufénuron:EU_NOT_APPROVED,
INECTICIDE,Malathion,9 5 %,U LV,Malathion 96,I.095-11,SEPCM,CHEMINOVA,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Malathion,Malathion,Malathion:EU_APPROVED,
INECTICIDE,Malathion,5 0 0 g / L,E C,F y f a n o n 50 Keythion,I.097-11 I.096-11,SEPCM ETS MEZGHANI,CHEMINOVA INDUSTRIAL QUIMICA KEY,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Malathion,Malathion,Malathion:EU_APPROVED,
INECTICIDE,Metaflumizone,240 g/l,SC,Alverde 240 SC,I.003-13,STIMA,BASF,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Metaflumizone,Metaflumizone,Metaflumizone:EU_NOT_APPROVED,
INECTICIDE,Métam sodium,5 1 0 g / L,S L,F u m i c a l,IN.098-11,BIOPROTECTION,ARYSTA LIFESCIENCE,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Métam sodium,Metam (incl. -potassium and -sodium),Métam sodium:EU_APPROVED,
INECTICIDE,Méthiocarbe,5 0 %,WP,Mesurol 50 WP,I.100-11,ATLAS AGRICOLE,BAYER CROPSCIENCE,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Méthiocarbe,Methiocarb (aka mercaptodimethur),Méthiocarbe:EU_NOT_APPROVED,
INECTICIDE,Méthiocarbe,2 0 0 g / l,SC,Mesurol 200 SC,I.015-13,ATLAS AGRICOLE,BAYER CROPSCIENCE,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Méthiocarbe,Methiocarb (aka mercaptodimethur),Méthiocarbe:EU_NOT_APPROVED,
INECTICIDE,Méthomyl,2 5 %,WP,Lannate 25,I.101-11,SEPCM,DU PONT,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Méthomyl,Methomyl,Méthomyl:EU_NOT_APPROVED,
INECTICIDE,Méthomyl,2 0 0 g / L,EC,Lannate 20 L,I.102-11,SEPCM,DU PONT,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Méthomyl,Methomyl,Méthomyl:EU_NOT_APPROVED,
INECTICIDE,Méthomyl,40 %,SP,Kuik 400 SP,I.002-13,SANABEL AGRO,ROTAM AGROCHEMICAL,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Méthomyl,Methomyl,Méthomyl:EU_NOT_APPROVED,
INECTICIDE,Methoxyfenozide,240 g/l,SC,Runner,I.019-16,INNOVA,DOW AGROSCIENCES,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Methoxyfenozide,Methoxyfenozide,Methoxyfenozide:EU_NOT_APPROVED,
INECTICIDE,Milbemectin,1 0 g / L,EC,Milbeknock,IA.103-11,AGRIPROTEC,MITSUI CHEMICALS AGRO,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Milbemectin,Milbemectin,Milbemectin:EU_APPROVED,
INECTICIDE,OXAMYL,100 g/l,SL,Vydate 10 L,128-11 I.,AGRIPROTEC,DU PONT,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,OXAMYL,Oxamyl,OXAMYL:EU_NOT_APPROVED,
INECTICIDE,Phénamiphos,1 0 %,G R,N e m a c ur 10 G,IN.104-11,PROMOCHIMIE,AMVAC Chemical Corporation,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Phénamiphos,,Phénamiphos:NOT_IN_EU_LIST,
INECTICIDE,Phosmet,50%,WP,Foslete 50,I.011-13,EL KHADHRA,SIPCAM INAGRA,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Phosmet,Phosmet,Phosmet:EU_NOT_APPROVED,
INECTICIDE,Phosmet,50%,WP,Imidan 50 A,I.152-11,AGRIPROTEC,GOWAN/Espagne,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Phosmet,Phosmet,Phosmet:EU_NOT_APPROVED,
INECTICIDE,Phosphure d’Al.,"77,5 %",ET,Quickphlo-R,I.153-11,PROTAGRI,UNITED PHOSPHORUS LTD,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Phosphure d’Al.,,Phosphure d’Al.:NOT_IN_EU_LIST,
INECTICIDE,Phosphure d’Al. + Phosphure d’Hy.,57 % + 33%,ET ET,Detia Gas Quickphos,I.142-11 I.154-11,STIMA PROTAGRI,DETIA DEGUECH UNITED PHOSPHORUS LTD,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Phosphure d’Al. + Phosphure d’Hy.,,Phosphure d’Al. + Phosphure d’Hy.:NOT_IN_EU_LIST,
INECTICIDE,Phosphure de Magnésium + Phosphure d’Hy.,57 % + 33%,PL,Deguech plate Magnaphos,I.143-11 I.171-11,STIMA PROTAGRI,DETIA DEGUECH UNITED PHOSPHORUS LTD,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Phosphure de Magnésium + Phosphure d’Hy.,,Phosphure de Magnésium + Phosphure d’Hy.:NOT_IN_EU_LIST,
INECTICIDE,Pymetrozine,50%,WG,Plenum 50 WG,I.108-11,BIOPROTECTION,SYNGENTA,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Pymetrozine,Pymetrozine,Pymetrozine:EU_NOT_APPROVED,
INECTICIDE,Pyridalyl,500 g/l,EC,Sumipleo50EC,I.015-16,AGRIMATCO,SUMITOMO,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Pyridalyl,Pyridalyl,Pyridalyl:EU_NOT_APPROVED,
INECTICIDE,Pyrimicarbe,5 0 %,WG,Piri Tornado,I.110-11 I.017-15,AGROSYSTEMES AMINCO,GLOBACHEM GLOBACHEM,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Pyrimicarbe,,Pyrimicarbe:NOT_IN_EU_LIST,
INECTICIDE,Pyrimiphos methyl,2 %,P P,A c t e l l i c,I.111-11,AGRIPROTEC,SYNGENTA,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Pyrimiphos methyl,,Pyrimiphos methyl:NOT_IN_EU_LIST,
INECTICIDE,Pyriproxyfene,100 g/l,EC,MULIGAN,I.001-18,AGRIPROTEC,PROPLAN,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pyriproxyfene,Pyriproxyfen,Pyriproxyfene:EU_APPROVED,
INECTICIDE,Pyriproxyfene,100 g/l,EC,PROXIMO EC,I.002-18,EL KHADRA,Indsutrias AFRASA S.A,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pyriproxyfene,Pyriproxyfen,Pyriproxyfene:EU_APPROVED,
INECTICIDE,Pyriproxyfene,100g/l,EC,BRAI EC,I.006-19,RA2YEN PHYTAGRI,LAINCO SA,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pyriproxyfene,Pyriproxyfen,Pyriproxyfene:EU_APPROVED,
INECTICIDE,Pyrethrins,"18, 61 g/l",EC,Piretro Verde,I. 012-17,STIMA,COPYR S.p.A,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pyrethrins,Pyrethrins,Pyrethrins:EU_APPROVED,
INECTICIDE,Pyréthrine,40g/l,EC,ABANTO 40 EC,I.008-19,EL KHADRA,AFRASA INDUSTRIAS S.A,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Pyréthrine,,Pyréthrine:NOT_IN_EU_LIST,
INECTICIDE,Spinetoram,120 g/l,SC,Radiant 120 SC,I.001-15,ATLAS AGRICOLE,DOW AGROSCIENCE,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Spinetoram,Spinetoram,Spinetoram:EU_NOT_APPROVED,
INECTICIDE,Spinosade,2 4 0 g / L,S C,T r a c e r 2 4 0 S C LASER 240 SC,I.113-11 I.010-13,INNOVA ATLAS AGRICOLE,DOW AGROSCIENCE DOW AGROSCIENCE,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Spinosade,Spinosad,Spinosade:EU_APPROVED,
INECTICIDE,Spinosade,"0,24 g/L",CB,cess APPAT Spintor,I . 1 5 5 - 1 1 I.007-14,INNOVA ATLAS AGRICOLE,DOW AGROSCIENCE DOW AGROSCIENCE,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Spinosade,Spinosad,Spinosade:EU_APPROVED,
INECTICIDE,Spirodiclofen,240 g/L,SC,Bolido 240 SC Envidor,IA.114-11 IA.115-11,PROMOCHIMIE STEC,BAYER CROPSCIENCE BAYER CROPSCIENCE,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Spirodiclofen,Spirodiclofen,Spirodiclofen:EU_NOT_APPROVED,
INECTICIDE,Spiromesyfen,240 g/L,SC,Oberon 240 SC,IA.116-11,ATLAS AGRICOLE,BAYER CROPSCIENCE,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Spiromesyfen,FEN 560 (Fenugreek seed powder),Spiromesyfen:EU_NOT_APPROVED,
INECTICIDE,Spirotetramat,1 5 0 g / L,OD,Movento 150 OD,I.117-11,ATLAS AGRICOLE,BAYER CROPSCIENCE,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Spirotetramat,Spirotetramat,Spirotetramat:EU_NOT_APPROVED,
INECTICIDE,SpliNPV (Spodoptera littoralis nucleopolyhedrovirus),5 x 1011 corps viraux/litre,SC,LITTOVIR,I.007-19,ALOHA AGRICULTURE,ANDERMATT BIOCONTROL AG,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,SpliNPV (Spodoptera littoralis nucleopolyhedrovirus),,SpliNPV (Spodoptera littoralis nucleopolyhedrovirus):NOT_IN_EU_LIST,
INECTICIDE,Spores de lecanicillum muscarium souche 1979,48 g/kg (1.1*1010 spores/g),WG,MYCOTAL WG,I.004-18,NUTRIPLANT,KOPPERT BIOLOGICAL SYSTEM,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Spores de lecanicillum muscarium souche 1979,,Spores de lecanicillum muscarium souche 1979:NOT_IN_EU_LIST,
INECTICIDE,Sulfoxaflor,240 g/l,SC,Closer 240 SC,I.008-15,SEPCM,DOW AGROSCIENCE,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Sulfoxaflor,Sulfoxaflor,Sulfoxaflor:EU_APPROVED,
INECTICIDE,Tau-fluvalinate,240 g/L,EW,Mavrik 2 F,I.173-11,STEC,AAKO/ PAYS BAS,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Tau-fluvalinate,tau-Fluvalinate,Tau-fluvalinate:EU_APPROVED,
INECTICIDE,Tebufenpyrad,20 %,WP,MASAI,I.A.007-13,AGRIPROTEC,BASF,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Tebufenpyrad,Tebufenpyrad,Tebufenpyrad:EU_APPROVED,
INECTICIDE,Teflubenzuron,1 5 0 g / L,S C,D a r t,I.118-11,STIMA,BASF,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Teflubenzuron,Teflubenzuron,Teflubenzuron:EU_NOT_APPROVED,
INECTICIDE,Tefluthrine,"0,5 %",GR,Force,I.119-11,AGRIPROTEC,SYNGENTA,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Tefluthrine,Tefluthrin,Tefluthrine:EU_APPROVED,
INECTICIDE,Tefluthrine,"0,5 %",GR,VOLTRA 0.5 G,I.005-20,COTUGRAIN,SYNGENTA,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Tefluthrine,Tefluthrin,Tefluthrine:EU_APPROVED,
INECTICIDE,Thiaclopride,480 g/L,SC,Calypso,I.120-11,PROMOCHIMIE,BAYER CROPSCIENCE,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Thiaclopride,Thiacloprid,Thiaclopride:EU_NOT_APPROVED,
INECTICIDE,Thiaclopride + Deltamethrine,150 g/L + 20 g/L,OD,Proteus 170 OD,I.121-11,PROMOCHIMIE,BAYER CROPSCIENCE,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Thiaclopride + Deltamethrine,Deltamethrin,Thiaclopride + Deltamethrine:EU_APPROVED,
INECTICIDE,Thiamétoxam,25%,WG,Synara 25 WG,I.123-11,BIOPROTECTION,SYNGENTA,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Thiamétoxam,,Thiamétoxam:NOT_IN_EU_LIST,
INECTICIDE,Thiamétoxam,25%,WG,Renova,I.170-11,PROTAGRI,United Phosphorus Ltd,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Thiamétoxam,,Thiamétoxam:NOT_IN_EU_LIST,
INECTICIDE,Thiamétoxam,25%,WG,Rexame,16-009I.,SOCCOPEC,SHARDA,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Thiamétoxam,,Thiamétoxam:NOT_IN_EU_LIST,
INECTICIDE,Thiamétoxam,25%,WG,SYNTAX,I.015-19,SANABEL AGRO,SHARDA,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Thiamétoxam,,Thiamétoxam:NOT_IN_EU_LIST,
INECTICIDE,Thiamétoxam,3 5 0 g / L,FS,Cruiser 350 FS,I.124-11,BIOPROTECTION,SYNGENTA,2020,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Thiamétoxam,,Thiamétoxam:NOT_IN_EU_LIST,
INECTICIDE,Thiaméthoxam,3 5 0 g / L,FS,ADAGE 350FS,I.013-18,SOLAGRI,SYNGENTA,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Thiaméthoxam,Thiamethoxam,Thiaméthoxam:EU_NOT_APPROVED,
INECTICIDE,Thiamethoxam + Lambda-cyhalothrine,141 g/L + 106 g/L,SC,Engeo 247,I.125-11,AGRIPROTEC,SYNGENTA,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Thiamethoxam + Lambda-cyhalothrine,lambda-Cyhalothrin,Thiamethoxam + Lambda-cyhalothrine:EU_APPROVED,
INECTICIDE,Thiamethoxam + Lambda-cyhalothrine,141 g/L + 106 g/L,SC,ALIKA 247 ZC,I.010-18,COTUGRAIN IMPEX,SYNGENTA,2020,ALL_SUBSTANCES_APPROVED_IN_EU,1,Thiamethoxam + Lambda-cyhalothrine,lambda-Cyhalothrin,Thiamethoxam + Lambda-cyhalothrine:EU_APPROVED,
INECTICIDE,Thiocyclame hydrogène oxalate,50%,SP,Evisect,130-11 I.,BIOPROTECTION,NIPPON KAYAKU/ ARYSTA/JAPON/Espagne,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Thiocyclame hydrogène oxalate,Thiocyclam,Thiocyclame hydrogène oxalate:EU_NOT_APPROVED,
INECTICIDE,Zeta-cypermethrine,0.8%,MG,Fury Geo,001-16 I.,COTUGRAIN IMPEX,FMC,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Zeta-cypermethrine,Permethrin,Zeta-cypermethrine:EU_NOT_APPROVED,
INECTICIDE,Zeta-cypermethrine,100g/l,EW,FURY 10,I.001-17,COTUGRAIN IMPEX,FMC Chemical,2020,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Zeta-cypermethrine,Permethrin,Zeta-cypermethrine:EU_NOT_APPROVED,
